"date", "max_temperature", "min_temperature", "precipitation", "snowfall", "snowdepth", "snowdepth_water_equiv"
1960-02-20, -10, -14.4, 0.3, 3, 25, NA
1960-02-21, -9.4, -15, 3.6, 36, 51, NA
1960-02-22, -13.9, -18.3, 4.1, 41, 76, NA
1960-02-23, -8.3, -20.6, 0, 0, 102, NA
1960-02-24, -8.3, -22.2, 0, 0, 76, NA
1960-02-25, -12.2, -20.6, 0, 0, 76, NA
1960-02-26, -14.4, -18.3, 0, 0, 76, NA
1960-02-27, -16.1, -20.6, 1, 10, 51, NA
1960-02-28, -13.3, -21.7, 0, 0, 51, NA
1960-02-29, -6.1, -20.6, 0, 0, 51, NA
1960-03-01, -16.7, -20, 2, 20, 51, NA
1960-03-02, -18.3, -23.9, 0.8, 8, 76, NA
1960-03-03, -18.3, -23.9, 0.3, 3, 76, NA
1960-03-04, -12.2, -23.9, 0, 0, 76, NA
1960-03-05, -8.3, -15, 0, 0, 76, NA
1960-03-06, -7.2, -14.4, 0, 0, 76, NA
1960-03-07, 0.6, -12.2, 2.5, 25, 51, NA
1960-03-08, -4.4, -8.9, 1.8, 18, 76, NA
1960-03-09, -1.1, -8.9, 0.3, 3, 51, NA
1960-03-10, -3.9, -8.9, 1, 10, 51, NA
1960-03-11, -3.3, -10, 0, 0, 51, NA
1960-03-12, -10.6, -16.1, 0.5, 5, 25, NA
1960-03-13, -5.6, -16.1, 0, 0, 25, NA
1960-03-14, -3.3, -7.2, 1, 10, 25, NA
1960-03-15, 3.9, -12.2, 0, 0, 25, NA
1960-03-16, -1.7, -6.7, 0.8, 8, 25, NA
1960-03-17, 3.3, -11.1, 0.3, 3, 25, NA
1960-03-18, 5, 1.7, 0, 0, 25, NA
1960-03-19, 7.2, 0, 0, 0, 0, NA
1960-03-20, 7.8, 1.7, 0, 0, 0, NA
1960-03-21, 20, 0, 0, 0, 0, NA
1960-03-22, 15, -2.8, 0, 0, 0, NA
1960-03-23, 8.3, 0, 0, 0, 0, NA
1960-03-24, 3.9, -5.6, 0, 0, 0, NA
1960-03-25, 13.9, 0, 0, 0, 0, NA
1960-03-26, 24.4, 3.9, 0, 0, 0, NA
1960-03-27, 20, 7.2, 0, 0, 0, NA
1960-03-28, 22.8, 6.1, 0, 0, 0, NA
1960-03-29, 12.2, 3.3, 0, 0, 0, NA
1960-03-30, 17.2, 1.7, 0, 0, 0, NA
1960-03-31, 10, 0.6, 6.9, 0, 0, NA
1960-04-01, 8.3, -0.6, 0, 0, 0, NA
1960-04-02, 11.7, -1.7, 0, 0, 0, NA
1960-04-03, 15, 3.9, 0, 0, 0, NA
1960-04-04, 13.3, 3.9, 0, 0, 0, NA
1960-04-05, 24.4, 0, 0, 0, 0, NA
1960-04-06, 16.1, 6.1, 0, 0, 0, NA
1960-04-07, 13.9, 2.8, 0, 0, 0, NA
1960-04-08, 12.2, -1.1, 0, 0, 0, NA
1960-04-09, 15, -3.9, 0, 0, 0, NA
1960-04-10, 28.9, 5.6, 0.5, 0, 0, NA
1960-04-11, 16.1, 4.4, 0, 0, 0, NA
1960-04-12, 21.1, 5.6, 0, 0, 0, NA
1960-04-13, 19.4, 5.6, 0, 0, 0, NA
1960-04-14, 25.6, 4.4, 0, 0, 0, NA
1960-04-15, 15.6, 3.9, 0, 0, 0, NA
1960-04-16, 8.3, 0, 19.6, 137, 0, NA
1960-04-17, 9.4, 0.6, 0, 0, 102, NA
1960-04-18, 19.4, 2.8, 0, 0, 0, NA
1960-04-19, 25, 6.7, 0, 0, 0, NA
1960-04-20, 20, 6.7, 0, 0, 0, NA
1960-04-21, 18.9, 7.8, 0, 0, 0, NA
1960-04-22, 18.9, 6.7, 0, 0, 0, NA
1960-04-23, 12.2, 3.9, 0, 0, 0, NA
1960-04-24, 6.7, 1.7, 1.5, 0, 0, NA
1960-04-25, 10, 1.7, 1.3, 0, 0, NA
1960-04-26, 7.2, -0.6, 0, 0, 0, NA
1960-04-27, 2.2, -1.7, 0, 0, 0, NA
1960-04-28, 2.2, -1.1, 10.2, 30, 0, NA
1960-04-29, 6.1, -0.6, 0.3, 0, 0, NA
1960-04-30, 13.9, -3.3, 0, 0, 0, NA
1960-05-01, 19.4, 4.4, 0, 0, 0, NA
1960-05-02, 18.3, 6.7, 0, 0, 0, NA
1960-05-03, 7.2, 1.1, 0, 0, 0, NA
1960-05-04, 7.8, 1.1, 0.3, 0, 0, NA
1960-05-05, 10, 2.8, 3.3, 0, 0, NA
1960-05-06, 12.8, 1.7, 0, 0, 0, NA
1960-05-07, 16.7, 1.7, 0, 0, 0, NA
1960-05-08, 18.9, 7.2, 0, 0, 0, NA
1960-05-09, 19.4, 7.2, 0, 0, 0, NA
1960-05-10, 21.1, 6.1, 0, 0, 0, NA
1960-05-11, 21.7, 3.3, 0, 0, 0, NA
1960-05-12, 29.4, 10, 0, 0, 0, NA
1960-05-13, 29.4, 12.8, 0, 0, 0, NA
1960-05-14, 20.6, 10.6, 0, 0, 0, NA
1960-05-15, 22.8, 7.2, 0, 0, 0, NA
1960-05-16, 20.6, 8.3, 0, 0, 0, NA
1960-05-17, 20, 10, 2, 0, 0, NA
1960-05-18, 16.1, 7.2, 0, 0, 0, NA
1960-05-19, 13.9, 5.6, 0, 0, 0, NA
1960-05-20, 19.4, 3.9, 0, 0, 0, NA
1960-05-21, 27.2, 8.3, 0, 0, 0, NA
1960-05-22, 26.1, 11.1, 0, 0, 0, NA
1960-05-23, 27.8, 13.9, 17.8, 0, 0, NA
1960-05-24, 20.6, 11.7, 6.6, 0, 0, NA
1960-05-25, 16.7, 11.1, 1.8, 0, 0, NA
1960-05-26, 21.1, 6.1, 0, 0, 0, NA
1960-05-27, 23.3, 10, 1.5, 0, 0, NA
1960-05-28, 17.8, 8.9, 0.3, 0, 0, NA
1960-05-29, 21.1, 6.7, 0, 0, 0, NA
1960-05-30, 26.7, 12.2, 0, 0, 0, NA
1960-05-31, 31.1, 12.2, 0, 0, 0, NA
1960-06-01, 25, 12.8, 0, 0, 0, NA
1960-06-02, 26.1, 16.7, 0, 0, 0, NA
1960-06-03, 27.2, 16.7, 0, 0, 0, NA
1960-06-04, 22.8, 12.2, 0, 0, 0, NA
1960-06-05, 13.9, 10, 2.3, 0, 0, NA
1960-06-06, 23.3, 8.9, 0, 0, 0, NA
1960-06-07, 26.1, 13.3, 0, 0, 0, NA
1960-06-08, 22.8, 13.3, 1, 0, 0, NA
1960-06-09, 16.7, 11.1, 1.8, 0, 0, NA
1960-06-10, 18.9, 9.4, 0, 0, 0, NA
1960-06-11, 18.9, 12.8, 7.6, 0, 0, NA
1960-06-12, 17.8, 12.8, 2.5, 0, 0, NA
1960-06-13, 23.3, 12.2, 0.5, 0, 0, NA
1960-06-14, 23.9, 14.4, 0, 0, 0, NA
1960-06-15, 17.2, 11.1, 11.2, 0, 0, NA
1960-06-16, 20.6, 11.1, 0.5, 0, 0, NA
1960-06-17, 22.8, 12.2, 1, 0, 0, NA
1960-06-18, 24.4, 14.4, 0, 0, 0, NA
1960-06-19, 29.4, 17.2, 7.9, 0, 0, NA
1960-06-20, 28.3, 9.4, 26.7, 0, 0, NA
1960-06-21, 24.4, 7.2, 0, 0, 0, NA
1960-06-22, 23.3, 11.7, 0, 0, 0, NA
1960-06-23, 21.1, 12.2, 0, 0, 0, NA
1960-06-24, 27.2, 10.6, 0, 0, 0, NA
1960-06-25, 35, 16.1, 0, 0, 0, NA
1960-06-26, 29.4, 18.9, 0, 0, 0, NA
1960-06-27, 27.8, 14.4, 0, 0, 0, NA
1960-06-28, 29.4, 16.7, 0, 0, 0, NA
1960-06-29, 27.2, 15.6, 34.3, 0, 0, NA
1960-06-30, 22.8, 15, 2.8, 0, 0, NA
1960-07-01, 33.3, 16.7, 0, 0, 0, NA
1960-07-02, 26.7, 16.7, 0, 0, 0, NA
1960-07-03, 23.9, 12.8, 0, 0, 0, NA
1960-07-04, 26.7, 13.9, 0, 0, 0, NA
1960-07-05, 23.3, 12.8, 0, 0, 0, NA
1960-07-06, 27.8, 12.8, 0, 0, 0, NA
1960-07-07, 30, 15.6, 0, 0, 0, NA
1960-07-08, 30.6, 16.7, 0, 0, 0, NA
1960-07-09, 34.4, 18.3, 0, 0, 0, NA
1960-07-10, 35, 21.1, 0, 0, 0, NA
1960-07-11, 31.7, 18.9, 1.8, 0, 0, NA
1960-07-12, 28.3, 16.7, 2.3, 0, 0, NA
1960-07-13, 26.1, 16.1, 0, 0, 0, NA
1960-07-14, 33.3, 16.1, 1.8, 0, 0, NA
1960-07-15, 33.9, 18.3, 2, 0, 0, NA
1960-07-16, 33.9, 18.9, 0, 0, 0, NA
1960-07-17, 30.6, 18.9, 0.3, 0, 0, NA
1960-07-18, 32.8, 18.3, 0, 0, 0, NA
1960-07-19, 35.6, 17.8, 0, 0, 0, NA
1960-07-20, 38.9, 22.2, 0, 0, 0, NA
1960-07-21, 38.9, 23.9, 0, 0, 0, NA
1960-07-22, 31.7, 20.6, 0, 0, 0, NA
1960-07-23, 37.2, 21.1, 0, 0, 0, NA
1960-07-24, 29.4, 20, 0, 0, 0, NA
1960-07-25, 33.3, 18.3, 0, 0, 0, NA
1960-07-26, 33.9, 17.2, 0, 0, 0, NA
1960-07-27, 36.1, 21.1, 0, 0, 0, NA
1960-07-28, 33.9, 25.6, 0, 0, 0, NA
1960-07-29, 31.7, 19.4, 0.3, 0, 0, NA
1960-07-30, 30.6, 15.6, 0, 0, 0, NA
1960-07-31, 37.2, 17.8, 0, 0, 0, NA
1960-08-01, 34.4, 22.8, 0, 0, 0, NA
1960-08-02, 32.8, 22.2, 0, 0, 0, NA
1960-08-03, 31.1, 19.4, 0, 0, 0, NA
1960-08-04, 36.1, 18.9, 0, 0, 0, NA
1960-08-05, 30, 18.3, 21.6, 0, 0, NA
1960-08-06, 22.8, 15.6, 28.7, 0, 0, NA
1960-08-07, 26.1, 14.4, 2.5, 0, 0, NA
1960-08-08, 18.3, 13.3, 3, 0, 0, NA
1960-08-09, 23.9, 12.8, 0, 0, 0, NA
1960-08-10, 27.8, 12.8, 0, 0, 0, NA
1960-08-11, 31.1, 14.4, 0, 0, 0, NA
1960-08-12, 31.7, 17.8, 0, 0, 0, NA
1960-08-13, 29.4, 18.9, 0, 0, 0, NA
1960-08-14, 28.3, 13.9, 2.5, 0, 0, NA
1960-08-15, 36.1, 18.3, 0, 0, 0, NA
1960-08-16, 30.6, 15, 0, 0, 0, NA
1960-08-17, 20, 12.2, 0.8, 0, 0, NA
1960-08-18, 26.1, 16.1, 0, 0, 0, NA
1960-08-19, 28.9, 13.3, 0, 0, 0, NA
1960-08-20, 33.3, 15, 0, 0, 0, NA
1960-08-21, 32.2, 21.1, 0.3, 0, 0, NA
1960-08-22, 38.3, 20.6, 2, 0, 0, NA
1960-08-23, 23.3, 15, 0, 0, 0, NA
1960-08-24, 28.3, 13.3, 0.8, 0, 0, NA
1960-08-25, 22.2, 12.2, 0, 0, 0, NA
1960-08-26, 31.1, 8.9, 0, 0, 0, NA
1960-08-27, 25.6, 16.1, 0, 0, 0, NA
1960-08-28, 23.3, 14.4, 0, 0, 0, NA
1960-08-29, 30.6, 14.4, 0, 0, 0, NA
1960-08-30, 33.9, 18.3, 0, 0, 0, NA
1960-08-31, 34.4, 17.8, 0, 0, 0, NA
1960-09-01, 33.3, 16.7, 0, 0, 0, NA
1960-09-02, 38.9, 19.4, 0, 0, 0, NA
1960-09-03, 35, 25.6, 0, 0, 0, NA
1960-09-04, 39.4, 21.1, 0, 0, 0, NA
1960-09-05, 30.6, 21.7, 0.3, 0, 0, NA
1960-09-06, 23.3, 18.3, 0, 0, 0, NA
1960-09-07, 24.4, 15, 3.3, 0, 0, NA
1960-09-08, 17.2, 8.3, 0.3, 0, 0, NA
1960-09-09, 23.3, 7.2, 0, 0, 0, NA
1960-09-10, 29.4, 11.7, 0, 0, 0, NA
1960-09-11, 20.6, 9.4, 0, 0, 0, NA
1960-09-12, 27.2, 9.4, 0, 0, 0, NA
1960-09-13, 27.2, 10.6, 0, 0, 0, NA
1960-09-14, 25, 12.2, 0.3, 0, 0, NA
1960-09-15, 25.6, 12.2, 0, 0, 0, NA
1960-09-16, 21.1, 10.6, 0, 0, 0, NA
1960-09-17, 11.1, 7.2, 0, 0, 0, NA
1960-09-18, 23.9, 5.6, 0, 0, 0, NA
1960-09-19, 31.7, 14.4, 0, 0, 0, NA
1960-09-20, 32.2, 15, 0, 0, 0, NA
1960-09-21, 18.9, 6.1, 0.3, 0, 0, NA
1960-09-22, 6.1, 2.2, 14.5, 0, 0, NA
1960-09-23, 17.2, 4.4, 0, 0, 0, NA
1960-09-24, 18.3, 9.4, 0, 0, 0, NA
1960-09-25, 26.1, 9.4, 0, 0, 0, NA
1960-09-26, 18.3, 9.4, 0, 0, 0, NA
1960-09-27, 22.8, 10, 0, 0, 0, NA
1960-09-28, 18.3, 9.4, 0, 0, 0, NA
1960-09-29, 15.6, 4.4, 0, 0, 0, NA
1960-09-30, 23.9, 2.8, 0, 0, 0, NA
1960-10-01, 18.3, 9.4, 0, 0, 0, NA
1960-10-02, 18.3, 5, 0, 0, 0, NA
1960-10-03, 23.9, 7.2, 0, 0, 0, NA
1960-10-04, 29.4, 10.6, 0, 0, 0, NA
1960-10-05, 25, 12.2, 0, 0, 0, NA
1960-10-06, 27.8, 10, 0, 0, 0, NA
1960-10-07, 28.3, 11.7, 0, 0, 0, NA
1960-10-08, 26.7, 12.8, 0, 0, 0, NA
1960-10-09, 16.1, 6.7, 0, 0, 0, NA
1960-10-10, 13.9, 5.6, 0, 0, 0, NA
1960-10-11, 21.7, 8.9, 0, 0, 0, NA
1960-10-12, 19.4, 8.9, 0, 0, 0, NA
1960-10-13, 14.4, 6.1, 0, 0, 0, NA
1960-10-14, 11.7, 2.2, 0, 0, 0, NA
1960-10-15, 14.4, -0.6, 0, 0, 0, NA
1960-10-16, 20, 6.1, 0, 0, 0, NA
1960-10-17, 17.2, 4.4, 0, 0, 0, NA
1960-10-18, 8.9, -5, 0, 0, 0, NA
1960-10-19, 4.4, -7.8, 0, 0, 0, NA
1960-10-20, 15, -1.1, 0, 0, 0, NA
1960-10-21, 21.1, 5.6, 0, 0, 0, NA
1960-10-22, 20, 10, 0, 0, 0, NA
1960-10-23, 20.6, 6.7, 0, 0, 0, NA
1960-10-24, 21.1, 6.1, 0, 0, 0, NA
1960-10-25, 16.1, 6.1, 0, 0, 0, NA
1960-10-26, 22.2, 4.4, 0, 0, 0, NA
1960-10-27, 18.9, 3.3, 0, 0, 0, NA
1960-10-28, 16.7, 2.2, 0, 0, 0, NA
1960-10-29, 7.2, -0.6, 0, 0, 0, NA
1960-10-30, 6.1, -1.7, 0.3, 3, 0, NA
1960-10-31, 12.8, -2.2, 0, 0, 0, NA
1960-11-01, 15, 5, 0, 0, 0, NA
1960-11-02, 11.7, 2.8, 0, 0, 0, NA
1960-11-03, 8.3, 0.6, 4.8, 30, 0, NA
1960-11-04, 4.4, -0.6, 0, 0, 0, NA
1960-11-05, 11.7, -3.3, 0, 0, 0, NA
1960-11-06, 10.6, 0, 0, 0, 0, NA
1960-11-07, 13.9, 0, 1, 8, 0, NA
1960-11-08, 0, -10, 0, 0, 0, NA
1960-11-09, -3.9, -13.9, 0, 0, 0, NA
1960-11-10, 11.1, -7.8, 0, 0, 0, NA
1960-11-11, 15.6, -1.7, 0, 0, 0, NA
1960-11-12, 10.6, 0.6, 0, 0, 0, NA
1960-11-13, 15.6, -0.6, 0, 0, 0, NA
1960-11-14, 15.6, 0.6, 0, 0, 0, NA
1960-11-15, 8.3, 0, 0, 0, 0, NA
1960-11-16, 8.3, -2.8, 0, 0, 0, NA
1960-11-17, 7.2, -0.6, 0, 0, 0, NA
1960-11-18, 15.6, -4.4, 0, 0, 0, NA
1960-11-19, 10, 0, 0, 0, 0, NA
1960-11-20, 16.7, -2.8, 0, 0, 0, NA
1960-11-21, 17.8, 0, 0, 0, 0, NA
1960-11-22, 7.8, -3.9, 0, 0, 0, NA
1960-11-23, 7.2, -5.6, 0, 0, 0, NA
1960-11-24, 16.7, 3.3, 0, 0, 0, NA
1960-11-25, 23.3, 12.8, 0, 0, 0, NA
1960-11-26, 16.7, -5, 0, 0, 0, NA
1960-11-27, -5, -11.7, 4.1, 41, 0, NA
1960-11-28, -7.8, -11.7, 3.8, 38, 51, NA
1960-11-29, 0.6, -12.2, 0, 0, 0, NA
1960-11-30, -7.2, -12.8, 0, 0, 0, NA
1960-12-01, 9.4, -8.3, 0, 0, 0, NA
1960-12-02, 17.8, -1.1, 0, 0, 0, NA
1960-12-03, 12.8, 1.1, 0, 0, 0, NA
1960-12-04, 2.8, -2.8, 12.2, 147, 0, NA
1960-12-05, -2.8, -8.9, 0, 0, 76, NA
1960-12-06, -5, -9.4, 0, 0, 76, NA
1960-12-07, 2.8, -5.6, 0, 0, 76, NA
1960-12-08, -1.7, -5.6, 0, 0, 51, NA
1960-12-09, 5, -6.1, 0, 0, 51, NA
1960-12-10, -1.1, -11.1, 0, 0, 25, NA
1960-12-11, 1.7, -15, 0, 0, 25, NA
1960-12-12, 5, -13.3, 0, 0, 25, NA
1960-12-13, 11.1, 0.6, 0, 0, 25, NA
1960-12-14, 11.7, -3.9, 0, 0, 25, NA
1960-12-15, 1.7, -7.2, 0, 0, 0, NA
1960-12-16, 1.7, -8.3, 0, 0, 0, NA
1960-12-17, -1.1, -9.4, 0, 0, 0, NA
1960-12-18, -0.6, -8.3, 0, 0, 0, NA
1960-12-19, -5, -11.7, 2.5, 30, 0, NA
1960-12-20, -10, -18.3, 3.3, 33, 25, NA
1960-12-21, -11.7, -18.3, 1.3, 13, 51, NA
1960-12-22, 6.7, -19.4, 2, 20, 51, NA
1960-12-23, 6.7, 1.7, 0, 0, 25, NA
1960-12-24, 12.8, 1.1, 0, 0, 0, NA
1960-12-25, 5.6, -0.6, 0, 0, 0, NA
1960-12-26, 0, -10, 0, 0, 0, NA
1960-12-27, -7.2, -12.2, 0.8, 13, 0, NA
1960-12-28, 0, -14.4, 0, 0, 25, NA
1960-12-29, 4.4, -4.4, 0, 0, 25, NA
1960-12-30, 6.7, -1.1, 0, 0, 0, NA
1960-12-31, 2.2, -6.1, 0.5, 13, 0, NA
1961-01-01, -4.4, -8.9, 2.8, 28, 51, NA
1961-01-02, -3.9, -9.4, 0, 0, 51, NA
1961-01-03, 4.4, -6.7, 0, 0, 51, NA
1961-01-04, 6.1, -5, 0, 0, 51, NA
1961-01-05, 10.6, 0, 0, 0, 25, NA
1961-01-06, 13.9, 1.7, 0, 0, 0, NA
1961-01-07, 2.8, -2.2, 0, 0, 0, NA
1961-01-08, 6.7, -3.9, 0, 0, 0, NA
1961-01-09, 8.3, -1.1, 0, 0, 0, NA
1961-01-10, 8.3, 0.6, 0, 0, 0, NA
1961-01-11, 12.8, 2.8, 0, 0, 0, NA
1961-01-12, 11.7, 3.3, 0, 0, 0, NA
1961-01-13, 3.9, -2.8, 0, 0, 0, NA
1961-01-14, 6.1, -3.9, 0, 0, 0, NA
1961-01-15, 12.2, 1.7, 0, 0, 0, NA
1961-01-16, 15, 4.4, 0, 0, 0, NA
1961-01-17, 6.7, -2.8, 0, 0, 0, NA
1961-01-18, -0.6, -3.9, 0.5, 5, 0, NA
1961-01-19, 4.4, -7.2, 0, 0, 0, NA
1961-01-20, -3.9, -12.2, 0, 0, 0, NA
1961-01-21, -2.8, -12.8, 0, 0, 0, NA
1961-01-22, 0.6, -8.9, 0, 0, 0, NA
1961-01-23, 8.3, -17.2, 0, 0, 0, NA
1961-01-24, -9.4, -22.2, 0, 0, 0, NA
1961-01-25, -8.9, -16.7, 0, 0, 0, NA
1961-01-26, -12.8, -20, 0.3, 3, 0, NA
1961-01-27, -0.6, -20, 0, 0, 0, NA
1961-01-28, 0.6, -12.8, 0, 0, 0, NA
1961-01-29, -7.2, -15, 0, 0, 0, NA
1961-01-30, 7.8, -11.7, 0, 0, 0, NA
1961-01-31, 15, -5.6, 0, 0, 0, NA
1961-02-01, 3.9, -9.4, 0, 0, 0, NA
1961-02-02, -6.1, -13.9, 0, 0, 0, NA
1961-02-03, -3.3, -7.8, 0, 0, 0, NA
1961-02-04, 1.1, -7.8, 0, 0, 0, NA
1961-02-05, 6.1, -7.2, 0, 0, 0, NA
1961-02-06, 7.2, -7.8, 0, 0, 0, NA
1961-02-07, 6.1, -8.3, 0, 0, 0, NA
1961-02-08, 10, -3.9, 0, 0, 0, NA
1961-02-09, 11.7, 0.6, 0, 0, 0, NA
1961-02-10, 20.6, 1.1, 0, 0, 0, NA
1961-02-11, 13.9, 4.4, 0, 0, 0, NA
1961-02-12, 11.7, 1.1, 2.3, 0, 0, NA
1961-02-13, 8.9, -1.7, 0, 0, 0, NA
1961-02-14, 11.7, -2.8, 0, 0, 0, NA
1961-02-15, 14.4, -2.8, 0, 0, 0, NA
1961-02-16, 10, -8.3, 0, 0, 0, NA
1961-02-17, -8.3, -13.3, 3, 30, 0, NA
1961-02-18, -4.4, -13.9, 2, 23, 51, NA
1961-02-19, 3.9, -9.4, 0, 0, 51, NA
1961-02-20, 12.2, -1.7, 0, 0, 0, NA
1961-02-21, 18.9, 3.9, 0, 0, 0, NA
1961-02-22, 11.1, 0, 0, 0, 0, NA
1961-02-23, 0, -8.3, 0, 0, 0, NA
1961-02-24, 8.9, -9.4, 0, 0, 0, NA
1961-02-25, 15, -0.6, 0, 0, 0, NA
1961-02-26, 5.6, -4.4, 0, 0, 0, NA
1961-02-27, 8.9, -6.7, 0, 0, 0, NA
1961-02-28, 5.6, -3.3, 0, 0, 0, NA
1961-03-01, 15, -3.3, 0, 0, 0, NA
1961-03-02, 8.3, 0, 0.3, 3, 0, NA
1961-03-03, 2.8, -2.2, 7.6, 58, 0, NA
1961-03-04, 1.1, -4.4, 1.3, 15, 51, NA
1961-03-05, -0.6, -6.1, 1, 10, 0, NA
1961-03-06, 3.9, -5, 0, 0, 0, NA
1961-03-07, 6.7, -3.9, 0, 0, 0, NA
1961-03-08, 6.7, -2.8, 0, 0, 0, NA
1961-03-09, 16.1, -3.9, 0, 0, 0, NA
1961-03-10, 10.6, 1.7, 0, 0, 0, NA
1961-03-11, 9.4, 0.6, 0, 0, 0, NA
1961-03-12, 6.7, -0.6, 9.9, 91, 0, NA
1961-03-13, 14.4, -1.1, 0, 0, 0, NA
1961-03-14, 11.7, 2.2, 0, 0, 0, NA
1961-03-15, 6.7, -2.2, 0, 0, 0, NA
1961-03-16, 17.8, 0, 0, 0, 0, NA
1961-03-17, 11.7, 3.9, 0, 0, 0, NA
1961-03-18, 7.2, 0.6, 0, 0, 0, NA
1961-03-19, 5.6, -1.1, 0, 0, 0, NA
1961-03-20, 11.1, -1.7, 0, 0, 0, NA
1961-03-21, 11.1, -2.2, 0, 0, 0, NA
1961-03-22, 12.2, 1.7, 0, 0, 0, NA
1961-03-23, 15, -1.7, 0, 0, 0, NA
1961-03-24, 23.9, 4.4, 0, 0, 0, NA
1961-03-25, 20.6, 3.9, 0, 0, 0, NA
1961-03-26, 6.1, -2.8, 1.5, 0, 0, NA
1961-03-27, 3.9, -4.4, 0, 0, 0, NA
1961-03-28, 1.7, -2.8, 0, 0, 0, NA
1961-03-29, 10.6, -4.4, 0, 0, 0, NA
1961-03-30, 11.1, 2.2, 0, 0, 0, NA
1961-03-31, 10.6, -2.2, 0, 0, 0, NA
1961-04-01, 12.2, -3.3, 0, 0, 0, NA
1961-04-02, 16.1, 5.6, 0, 0, 0, NA
1961-04-03, 18.3, 5, 0, 0, 0, NA
1961-04-04, 7.2, 0, 4.8, 0, 0, NA
1961-04-05, 8.3, -3.3, 0, 0, 0, NA
1961-04-06, 3.3, -5.6, 0.3, 3, 0, NA
1961-04-07, 8.3, -6.1, 0, 0, 0, NA
1961-04-08, 6.7, -1.7, 0.3, 3, 0, NA
1961-04-09, 11.1, -3.3, 0, 0, 0, NA
1961-04-10, 9.4, -1.1, 13.2, 56, 0, NA
1961-04-11, 1.7, -2.8, 1.3, 13, 76, NA
1961-04-12, 17.2, -1.1, 0, 0, 0, NA
1961-04-13, 13.3, 5, 0, 0, 0, NA
1961-04-14, 5, -3.3, 1.3, 13, 25, NA
1961-04-15, 4.4, -4.4, 0, 0, 0, NA
1961-04-16, 8.3, -6.1, 0, 0, 0, NA
1961-04-17, 13.9, -5, 0, 0, 0, NA
1961-04-18, 27.2, 2.8, 0, 0, 0, NA
1961-04-19, 27.2, 11.1, 0, 0, 0, NA
1961-04-20, 12.2, 3.9, 1, 0, 0, NA
1961-04-21, 14.4, 3.3, 0, 0, 0, NA
1961-04-22, 18.3, 5, 9.4, 0, 0, NA
1961-04-23, 12.2, 1.7, 0, 0, 0, NA
1961-04-24, 1.7, -1.1, 1.5, 15, 0, NA
1961-04-25, 12.8, -2.8, 0, 0, 0, NA
1961-04-26, 2.2, -1.1, 0, 0, 0, NA
1961-04-27, 6.7, -1.7, 0, 0, 0, NA
1961-04-28, 15, -1.7, 0, 0, 0, NA
1961-04-29, 15, 2.8, 0, 0, 0, NA
1961-04-30, 12.2, 2.8, 2.3, 0, 0, NA
1961-05-01, 13.3, 2.2, 0.5, 0, 0, NA
1961-05-02, 13.9, 2.8, 0, 0, 0, NA
1961-05-03, 7.2, 2.2, 2.3, 0, 0, NA
1961-05-04, 3.3, 0, 8.4, 0, 0, NA
1961-05-05, 11.7, 3.3, 3.6, 0, 0, NA
1961-05-06, 18.9, 3.3, 0, 0, 0, NA
1961-05-07, 15.6, 6.1, 0, 0, 0, NA
1961-05-08, 15.6, 3.9, 0, 0, 0, NA
1961-05-09, 25, 6.1, 0, 0, 0, NA
1961-05-10, 31.7, 12.8, 0, 0, 0, NA
1961-05-11, 22.2, 12.8, 0, 0, 0, NA
1961-05-12, 16.7, 10, 0, 0, 0, NA
1961-05-13, 12.8, 7.8, 0, 0, 0, NA
1961-05-14, 17.2, 6.7, 0, 0, 0, NA
1961-05-15, 18.3, 8.9, 1.5, 0, 0, NA
1961-05-16, 8.9, 3.3, 8.4, 0, 0, NA
1961-05-17, 6.7, 1.7, 0.5, 0, 0, NA
1961-05-18, 10, 4.4, 2, 0, 0, NA
1961-05-19, 14.4, 6.7, 1.3, 0, 0, NA
1961-05-20, 20.6, 7.2, 0, 0, 0, NA
1961-05-21, 17.2, 12.2, 0, 0, 0, NA
1961-05-22, 20.6, 10, 0, 0, 0, NA
1961-05-23, 23.9, 10, 0, 0, 0, NA
1961-05-24, 27.8, 11.7, 0, 0, 0, NA
1961-05-25, 19.4, 9.4, 0, 0, 0, NA
1961-05-26, 22.2, 7.2, 0, 0, 0, NA
1961-05-27, 27.8, 11.7, 0, 0, 0, NA
1961-05-28, 28.3, 17.2, 0, 0, 0, NA
1961-05-29, 23.9, 13.9, 0, 0, 0, NA
1961-05-30, 30, 16.1, 0, 0, 0, NA
1961-05-31, 29.4, 15, 0, 0, 0, NA
1961-06-01, 26.1, 13.9, 0, 0, 0, NA
1961-06-02, 21.1, 11.7, 0, 0, 0, NA
1961-06-03, 23.9, 9.4, 0, 0, 0, NA
1961-06-04, 25, 12.2, 0, 0, 0, NA
1961-06-05, 27.8, 13.9, 0, 0, 0, NA
1961-06-06, 27.2, 13.3, 0, 0, 0, NA
1961-06-07, 28.9, 14.4, 0, 0, 0, NA
1961-06-08, 31.1, 15, 0, 0, 0, NA
1961-06-09, 33.9, 18.3, 0, 0, 0, NA
1961-06-10, 31.1, 17.2, 0, 0, 0, NA
1961-06-11, 31.7, 16.7, 1.3, 0, 0, NA
1961-06-12, 32.2, 15.6, 15.2, 0, 0, NA
1961-06-13, 22.8, 13.9, 6.1, 0, 0, NA
1961-06-14, 15, 11.7, 5.6, 0, 0, NA
1961-06-15, 20, 8.9, 0, 0, 0, NA
