year,month,Date,Deficit,Potential_Evap,Prec_m_PE,Precipitation,Storage,Surplus,Evaporation,Prec_m_Evap,Recharge,Snowpack
2007,10,2007-10-15,0,38,31.8,69.8,44.6,0,38,31.799999999999997,31.8,0
2007,11,2007-11-15,3.5,5.3,-5,0.3,43.1,0,1.7999999999999998,-1.4999999999999998,0,0
2007,12,2007-12-15,0,0,1.3,12.7,44.4,0,0,12.7,1.2999999999999972,11.400000000000002
2008,1,2008-01-15,0,0,0.5,5.5,44.9,0,0,5.5,0.5,5
2008,2,2008-02-15,0,0,0.9,8.9,45.8,0,0,8.9,0.8999999999999986,8.000000000000002
2008,3,2008-03-15,0,4.4,40.6,20.4,86.3,0,4.4,15.999999999999998,40.5,0
2008,4,2008-04-15,0,29.9,4.7,34.6,91,0,29.9,4.700000000000003,4.700000000000003,0
2008,5,2008-05-15,0,65.7,45.5,111.2,136.5,0,65.7,45.5,45.5,0
2008,6,2008-06-15,0,110.8,19.2,130,150,5.699999999999999,110.8,19.200000000000003,13.5,3.552713678800501e-15
2008,7,2008-07-15,12.4,147.1,-70.2,76.9,92.2,0,134.7,-57.79999999999998,0,0
2008,8,2008-08-15,52.7,132.5,-98.2,34.2,46.7,0,79.8,-45.599999999999994,0,0
2008,9,2008-09-15,22.2,80.9,-31.2,49.6,37.6,0,58.7,-9.100000000000001,0,0
2008,10,2008-10-15,0,35.7,9.1,44.9,46.7,0,35.7,9.199999999999996,9.100000000000001,0.09999999999999432
2008,11,2008-11-15,0,5.9,23.9,29.8,70.7,0,5.9,23.9,24,0
2008,12,2008-12-15,0,0,1.6,16,72.3,0,0,16,1.5999999999999943,14.400000000000006
2009,1,2009-01-15,0,0,0.7,7.3,73,0,0,7.3,0.7000000000000028,6.599999999999997
2009,2,2009-02-15,0,0,2.8,28.5,75.8,0,0,28.5,2.799999999999997,25.700000000000003
2009,3,2009-03-15,0,0.4,88.2,41.7,150,14,0.4,41.300000000000004,74.2,0
2009,4,2009-04-15,0,30.1,21.7,51.8,150,21.7,30.1,21.699999999999996,0,0
2009,5,2009-05-15,7.9,79.3,-56.6,22.7,101.3,0,71.39999999999999,-48.69999999999999,0,0
2009,6,2009-06-15,12.7,111.6,-33.9,77.7,80.1,0,98.89999999999999,-21.19999999999999,0,0
2009,7,2009-07-15,29.4,130.8,-54.7,76.2,54.9,0,101.4,-25.200000000000003,0,0
2009,8,2009-08-15,25.4,118.6,-38.1,80.5,42.1,0,93.19999999999999,-12.699999999999989,0,0
2009,9,2009-09-15,56.1,90.7,-72.8,17.9,25.4,0,34.6,-16.700000000000003,0,0
2009,10,2009-10-15,0,17.4,76.7,94.2,102.2,0,17.4,76.80000000000001,76.80000000000001,0
2009,11,2009-11-15,4.5,16.7,-13.8,2.9,92.9,0,12.2,-9.299999999999999,0,0
2009,12,2009-12-15,0,0,2.5,24.7,95.3,0,0,24.7,2.3999999999999915,22.300000000000008
2010,1,2010-01-15,0,0,1.1,11.5,96.5,0,0,11.5,1.2000000000000028,10.299999999999997
2010,2,2010-02-15,0,0,1.2,12.3,97.7,0,0,12.3,1.2000000000000028,11.099999999999998
2010,3,2010-03-15,0,9.4,68.5,33.7,150,16.200000000000003,9.4,24.300000000000004,52.3,0
2010,4,2010-04-15,0,44.8,24,68.8,150,24,44.8,24,0,0
2010,5,2010-05-15,0,66.9,32.3,99.2,150,32.3,66.9,32.3,0,0
2010,6,2010-06-15,0,117.7,-8.1,109.6,141.8,0,117.7,-8.100000000000009,0,0
2010,7,2010-07-15,14.7,145.2,-67.9,77.4,88.6,0,130.5,-53.099999999999994,0,0
2010,8,2010-08-15,62.9,140.2,-110.2,30,41.3,0,77.29999999999998,-47.29999999999998,0,0
2010,9,2010-09-15,9.6,76.1,-13.3,62.9,37.7,0,66.5,-3.6000000000000014,0,0
2010,10,2010-10-15,16.5,46.2,-21.8,24.4,32.4,0,29.700000000000003,-5.300000000000004,0,0
2010,11,2010-11-15,0,1.1,5.8,6.9,38.2,0,1.1,5.800000000000001,5.800000000000004,0
2010,12,2010-12-15,0,0,2.1,21.3,40.3,0,0,21.3,2.0999999999999943,19.200000000000006
2011,1,2011-01-15,0,0,1.8,18,42.1,0,0,18,1.8000000000000043,16.199999999999996
2011,2,2011-02-15,0,0,3.1,30.9,45.2,0,0,30.9,3.1000000000000014,27.799999999999997
2011,3,2011-03-15,0,0,2.1,21.2,47.3,0,0,21.2,2.0999999999999943,19.100000000000005
2011,4,2011-04-15,0,29.5,108,54.4,150,5.299999999999997,29.5,24.9,102.7,0
2011,5,2011-05-15,0,63.7,43.2,106.9,150,43.2,63.7,43.2,0,0
2011,6,2011-06-15,0,113.4,21.7,135.1,150,21.7,113.4,21.69999999999999,0,0
2011,7,2011-07-15,18.6,159.3,-85.7,73.5,82.8,0,140.70000000000002,-67.20000000000002,0,0
2011,8,2011-08-15,41.3,132.8,-74.9,57.9,49.3,0,91.50000000000001,-33.600000000000016,0,0
2011,9,2011-09-15,42.3,78.9,-58.8,20.1,32.8,0,36.60000000000001,-16.500000000000007,0,0
2011,10,2011-10-15,10.3,45.2,-13.2,32,30,0,34.900000000000006,-2.9000000000000057,0,0
2011,11,2011-11-15,0,4.3,4.4,8.6,34.3,0,4.3,4.3,4.299999999999997,2.6645352591003757e-15
2011,12,2011-12-15,0,0,0.4,4.2,34.7,0,0,4.2,0.4000000000000057,3.7999999999999945
2012,1,2012-01-15,0,0,1,9.5,35.7,0,0,9.5,1,8.5
2012,2,2012-02-15,0,0,2.4,24.4,38.1,0,0,24.4,2.3999999999999986,22
2012,3,2012-03-15,0,32.7,6.6,4.6,44.8,0,32.7,-28.1,6.699999999999996,0
2012,4,2012-04-15,0,46.3,26.8,73.2,71.6,0,46.3,26.900000000000006,26.799999999999997,0.10000000000000853
2012,5,2012-05-15,12.3,77.1,-22.7,54.4,61.2,0,64.8,-10.399999999999999,0,0
2012,6,2012-06-15,45,136.3,-68,68.3,38.2,0,91.30000000000001,-23.000000000000014,0,0
2012,7,2012-07-15,120.3,172.9,-144.4,28.5,14,0,52.60000000000001,-24.10000000000001,0,0
2012,8,2012-08-15,106.1,127.9,-113.7,14.2,6.4,0,21.80000000000001,-7.600000000000012,0,0
2012,9,2012-09-15,79.4,84.9,-82.2,2.7,3.6,0,5.5,-2.8,0,0
2012,10,2012-10-15,14,27.2,-14.3,12.9,3.3,0,13.2,-0.29999999999999893,0,0
2012,11,2012-11-15,0,4.3,3.8,8.1,7.1,0,4.3,3.8,3.8,0
2012,12,2012-12-15,0,0,1.1,11.3,8.2,0,0,11.3,1.0999999999999996,10.200000000000001
2013,1,2013-01-15,0,0,1.4,13.8,9.6,0,0,13.8,1.4000000000000004,12.4
2013,2,2013-02-15,0,0,1.5,14.7,11.1,0,0,14.7,1.5,13.2
2013,3,2013-03-15,0,0,48.1,11.5,59.1,0,0,11.5,48,0
2013,4,2013-04-15,0,13.2,49.2,62.4,108.4,0,13.2,49.2,49.300000000000004,0
2013,5,2013-05-15,0,76.9,36,112.9,144.3,0,76.9,36,35.900000000000006,0.09999999999999432
2013,6,2013-06-15,9.5,118.2,-55.6,62.5,98.2,0,108.7,-46.2,0,0
2013,7,2013-07-15,36.8,143.7,-77.6,66.1,57.4,0,106.89999999999999,-40.8,0,0
2013,8,2013-08-15,41,132.4,-60.7,71.7,37.7,0,91.4,-19.700000000000003,0,0
2013,9,2013-09-15,54.2,99.4,-68.4,31,23.4,0,45.2,-14.200000000000003,0,0
2013,10,2013-10-15,0,27.2,110.2,137.4,133.6,0,27.2,110.2,110.19999999999999,1.4210854715202004e-14
2013,11,2013-11-15,0,2.3,6.9,9.2,140.5,0,2.3,6.8999999999999995,6.900000000000006,0
2013,12,2013-12-15,0,0,1.8,17.7,142.3,0,0,17.7,1.8000000000000114,15.899999999999988
2014,1,2014-01-15,0,0,0.4,3.7,142.7,0,0,3.7,0.39999999999997726,3.300000000000023
2014,2,2014-02-15,0,0,0.9,9.2,143.6,0,0,9.2,0.9000000000000057,8.299999999999994
2014,3,2014-03-15,0,0,42.5,14.8,150,36.099999999999994,0,14.8,6.400000000000006,0
2014,4,2014-04-15,0,33.2,22.2,55.5,150,22.2,33.2,22.299999999999997,0,0.09999999999999787
2014,5,2014-05-15,0,76.1,-2,74.1,148,0,76.1,-2,0,0
2014,6,2014-06-15,0,111.9,7.9,119.7,150,5.9,111.9,7.799999999999997,2,0
2014,7,2014-07-15,31.3,135.8,-112.5,23.3,68.8,0,104.50000000000001,-81.20000000000002,0,0
2014,8,2014-08-15,18.4,123.7,-32.1,91.7,55.1,0,105.30000000000001,-13.600000000000009,0,0
2014,9,2014-09-15,28,82.1,-41.9,40.2,41.2,0,54.099999999999994,-13.899999999999991,0,0
2014,10,2014-10-15,25.3,45.3,-34,11.3,32.6,0,19.999999999999996,-8.699999999999996,0,0
2014,11,2014-11-15,0,0,1.5,15.2,34.1,0,0,15.2,1.5,13.7
2014,12,2014-12-15,0,0,1.5,15.1,35.6,0,0,15.1,1.5,13.6
2015,1,2015-01-15,0,0,0.4,3.6,36,0,0,3.6,0.3999999999999986,3.2000000000000015
2015,2,2015-02-15,0,0,0.6,5.8,36.5,0,0,5.8,0.5,5.3
2015,3,2015-03-15,0,17.6,22.6,4.2,59.1,0,17.6,-13.400000000000002,22.6,0
2015,4,2015-04-15,13.7,40.7,-22.1,18.6,50.7,0,27.000000000000004,-8.400000000000002,0,0
2015,5,2015-05-15,0,64.2,95,159.2,145.7,0,64.2,94.99999999999999,94.99999999999999,0
2015,6,2015-06-15,0,124.6,-1.7,122.9,144,0,124.6,-1.6999999999999886,0,0
2015,7,2015-07-15,18.5,143.2,-79.5,63.7,83,0,124.69999999999999,-60.999999999999986,0,0
2015,8,2015-08-15,28.4,125.4,-54.5,71,56.9,0,97,-26,0,0
2015,9,2015-09-15,47.7,96.3,-69.4,26.9,35.2,0,48.599999999999994,-21.699999999999996,0,0
2015,10,2015-10-15,8,44.6,-10.5,34.1,32.7,0,36.6,-2.5,0,0
2015,11,2015-11-15,0,6.7,14.7,21.3,47.4,0,6.7,14.600000000000001,14.699999999999996,0
2015,12,2015-12-15,0,0,2.9,28.6,50.3,0,0,28.6,2.8999999999999986,25.700000000000003
2016,1,2016-01-15,0,0,0.6,5.6,50.8,0,0,5.6,0.5,5.1
2016,2,2016-02-15,0,1.5,42.7,13.1,93.5,0,1.5,11.6,42.7,0
2016,3,2016-03-15,0,16.2,11.7,27.9,105.2,0,16.2,11.7,11.700000000000003,0
2016,4,2016-04-15,0,35.4,72.2,107.6,150,27.400000000000006,35.4,72.19999999999999,44.8,0
2016,5,2016-05-15,0.9,71.9,-23.2,48.7,127.7,0,71,-22.299999999999997,0,0
2016,6,2016-06-15,34.4,137.7,-96.9,40.8,65.3,0,103.29999999999998,-62.499999999999986,0,0
2016,7,2016-07-15,55.7,147.1,-84.7,62.4,36.3,0,91.39999999999999,-28.999999999999993,0,0
2016,8,2016-08-15,54.5,127.8,-68.1,59.7,22.6,0,73.3,-13.599999999999994,0,0
2016,9,2016-09-15,43.9,83.7,-50.6,33.1,15.9,0,39.800000000000004,-6.700000000000003,0,0
2016,10,2016-10-15,24.1,45.6,-26.8,18.8,13.2,0,21.5,-2.6999999999999993,0,0
2016,11,2016-11-15,1.8,17,-2,15,13.1,0,15.2,-0.1999999999999993,0,0
2016,12,2016-12-15,0,0,2.7,27.2,15.8,0,0,27.2,2.700000000000001,24.5
2017,1,2017-01-15,0,0,1.9,19.5,17.7,0,0,19.5,1.8999999999999986,17.6
2017,2,2017-02-15,0,0,52.5,9.5,70.2,0,0,9.5,52.5,0
2017,3,2017-03-15,0,10.3,6.6,16.8,76.8,0,10.3,6.5,6.599999999999994,0
2017,4,2017-04-15,0,37,12.7,49.8,89.5,0,37,12.799999999999997,12.700000000000003,0.09999999999999432
2017,5,2017-05-15,15.9,74.5,-35.4,39,70,0,58.6,-19.6,0,0
2017,6,2017-06-15,44.4,128.1,-71.9,56.2,42.6,0,83.69999999999999,-27.499999999999986,0,0
2017,7,2017-07-15,100.5,164.1,-125.2,38.9,17.9,0,63.599999999999994,-24.699999999999996,0,0
2017,8,2017-08-15,43,115.8,-48,67.8,12.8,0,72.8,-5,0,0
2017,9,2017-09-15,32.2,83.1,-35,48.1,10.1,0,50.89999999999999,-2.79999999999999,0,0
2017,10,2017-10-15,12.9,35.3,-13.8,21.5,9.1,0,22.4,-0.8999999999999986,0,0
2017,11,2017-11-15,0.9,6.7,-1,5.7,9.1,0,5.8,-0.09999999999999964,0,0
2017,12,2017-12-15,0,0,1,9.6,10,0,0,9.6,0.9000000000000004,8.7
2018,1,2018-01-15,0,0,0.6,6.3,10.7,0,0,6.3,0.6999999999999993,5.6000000000000005
2018,2,2018-02-15,0,0,2.4,24.2,13.1,0,0,24.2,2.4000000000000004,21.799999999999997
2018,3,2018-03-15,0,0,69.7,33.2,82.8,0,0,33.2,69.7,0
2018,4,2018-04-15,0,12.9,26.9,39.8,109.7,0,12.9,26.9,26.900000000000006,0
2018,5,2018-05-15,6.8,97.1,-22.9,74.2,93.6,0,90.3,-16.099999999999994,0,0
2018,6,2018-06-15,4,131.9,-10.7,121.2,86.9,0,127.9,-6.700000000000003,0,0
2018,7,2018-07-15,44.3,145.6,-81.9,63.7,49.2,0,101.3,-37.599999999999994,0,0
2018,8,2018-08-15,62.2,126.4,-83.9,42.5,27.5,0,64.2,-21.700000000000003,0,0
2018,9,2018-09-15,33.3,84,-40,44,20.9,0,50.7,-6.700000000000003,0,0
2018,10,2018-10-15,0,25.8,13,38.8,33.9,0,25.8,12.999999999999996,13,0
2018,11,2018-11-15,0,0,14.7,14.7,48.6,0,0,14.7,14.700000000000003,0
2018,12,2018-12-15,0,0,2,19.8,50.6,0,0,19.8,2,17.8
2019,1,2019-01-15,0,0,1.1,10.7,51.7,0,0,10.7,1.1000000000000014,9.599999999999998
2019,2,2019-02-15,0,0,2,20.4,53.7,0,0,20.4,2,18.4
2019,3,2019-03-15,0,0,3.4,33.9,57.1,0,0,33.9,3.3999999999999986,30.5
2019,4,2019-04-15,0,36,101.3,60.5,150,8.399999999999991,36,24.5,92.9,0
2019,5,2019-05-15,0,57.9,114.9,172.9,150,114.9,57.9,115,0,0.09999999999999432
2019,6,2019-06-15,12.8,121.6,-71.3,50.3,91.6,0,108.8,-58.5,0,0
2019,7,2019-07-15,1.4,143.5,-3.8,139.7,89.2,0,142.1,-2.4000000000000057,0,0
2019,8,2019-08-15,10.1,120.4,-23.6,96.8,75.7,0,110.30000000000001,-13.500000000000014,0,0
2019,9,2019-09-15,8.4,91.2,-16.7,74.5,67.5,0,82.8,-8.299999999999997,0,0
2019,10,2019-10-15,0,18.8,19.5,38.3,87,0,18.8,19.499999999999996,19.5,0
2019,11,2019-11-15,0,0.5,23.1,23.6,110.1,0,0.5,23.1,23.099999999999994,7.105427357601002e-15
2019,12,2019-12-15,0,0,1.9,19,112,0,0,19,1.9000000000000057,17.099999999999994
2020,1,2020-01-15,0,0,0.7,7.4,112.7,0,0,7.4,0.7000000000000028,6.6999999999999975
2020,2,2020-02-15,0,0,1.1,11.1,113.8,0,0,11.1,1.0999999999999943,10.000000000000005
2020,3,2020-03-15,0,11.6,41.7,19.2,150,5.5,11.6,7.6,36.2,0
2020,4,2020-04-15,0,26.7,-5.5,21.2,144.4,0,26.7,-5.5,0,0
2020,5,2020-05-15,0,68.5,10.7,79.3,150,5.100000000000005,68.5,10.799999999999997,5.599999999999994,0.09999999999999787
2020,6,2020-06-15,12.2,135.3,-69.5,65.8,92.7,0,123.10000000000001,-57.30000000000001,0,0
2020,7,2020-07-15,27.2,149.3,-57.8,91.6,62.1,0,122.10000000000001,-30.500000000000014,0,0
2020,8,2020-08-15,57.8,135.5,-85.6,49.9,34.3,0,77.7,-27.800000000000004,0,0
2020,9,2020-09-15,53.1,80.3,-65.6,14.7,21.8,0,27.199999999999996,-12.499999999999996,0,0
2020,10,2020-10-15,0,19.9,10.3,30.1,32.1,0,19.9,10.200000000000003,10.3,0
2020,11,2020-11-15,8.3,13.2,-10.6,2.6,29.8,0,4.899999999999999,-2.2999999999999985,0,0
2020,12,2020-12-15,0,0,0.7,7.2,30.5,0,0,7.2,0.6999999999999993,6.500000000000001
2021,1,2021-01-15,0,0,0.4,4.5,31,0,0,4.5,0.5,4
2021,2,2021-02-15,0,0,1.1,10.9,32.1,0,0,10.9,1.1000000000000014,9.799999999999999
2021,3,2021-03-15,0,14.5,35.3,29.3,67.3,0,14.5,14.8,35.199999999999996,0
2021,4,2021-04-15,0,26.3,6.3,32.7,73.7,0,26.3,6.400000000000002,6.400000000000006,0
2021,5,2021-05-15,8.3,65.7,-16,49.7,66,0,57.400000000000006,-7.700000000000003,0,0
2021,6,2021-06-15,79.7,144.7,-116.1,28.6,29.5,0,64.99999999999999,-36.399999999999984,0,0
2021,7,2021-07-15,82.7,157.5,-97.2,60.4,15.1,0,74.8,-14.399999999999999,0,0
2021,8,2021-08-15,77.6,134.2,-84.2,50,8.4,0,56.599999999999994,-6.599999999999994,0,0
2021,9,2021-09-15,32.6,91.8,-34.4,57.4,6.6,0,59.199999999999996,-1.7999999999999972,0,0
2021,10,2021-10-15,0,40.4,26.5,66.9,33.1,0,40.4,26.500000000000007,26.5,7.105427357601002e-15
2021,11,2021-11-15,4.2,10.7,-5.5,5.3,31.9,0,6.499999999999999,-1.1999999999999993,0,0
2021,12,2021-12-15,0,0,1.1,10.8,33,0,0,10.8,1.1000000000000014,9.7
2022,1,2022-01-15,0,0,0.2,2.4,33.2,0,0,2.4,0.20000000000000284,2.199999999999997
2022,2,2022-02-15,0,0,0.6,5.7,33.8,0,0,5.7,0.5999999999999943,5.100000000000006
2022,3,2022-03-15,0,4.5,22.5,9.8,56.2,0,4.5,5.300000000000001,22.400000000000006,0
2022,4,2022-04-15,0,19.7,41.7,61.4,97.9,0,19.7,41.7,41.7,0
2022,5,2022-05-15,1.2,70.5,-3.8,66.7,95.4,0,69.3,-2.5999999999999943,0,0
2022,6,2022-06-15,22.6,123.9,-51,72.9,67,0,101.30000000000001,-28.400000000000006,0,0
2022,7,2022-07-15,54,154.3,-83.4,70.9,37.6,0,100.30000000000001,-29.400000000000006,0,0
2022,8,2022-08-15,71.8,139.4,-89.2,50.2,20.3,0,67.60000000000001,-17.400000000000006,0,0
2022,9,2022-09-15,79.3,96.7,-88.6,8.1,11,0,17.400000000000006,-9.300000000000006,0,0
2022,10,2022-10-15,21,38.9,-22.6,16.3,9.4,0,17.9,-1.5999999999999979,0,0
2022,11,2022-11-15,0,0,0.7,7.5,10.1,0,0,7.5,0.6999999999999993,6.800000000000001
2022,12,2022-12-15,0,0,3.3,32.7,13.4,0,0,32.7,3.3000000000000007,29.400000000000002
